"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comp_check","comments","trialNum","swatch","response","responseCoded","rt","country"
"655","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",31,"BI2A00046","probably yes",2,252,"india"
"656","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",32,"BI2A00038","probably no",-2,888,"india"
"657","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",33,"BI2A00012","equally yes/no",0,331,"india"
"658","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",34,"BI2A00003","maybe no",-1,262,"india"
"659","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",35,"BI2A00009","probably yes",2,413,"india"
"660","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",36,"BI2A00019","definitely yes",3,283,"india"
"661","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",37,"BI2A00029","maybe yes",1,346,"india"
"662","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",38,"BI2A00043","maybe no",-1,329,"india"
"663","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",39,"BI2A00013","equally yes/no",0,567,"india"
"664","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",40,"BI2A00010","probably yes",2,987,"india"
"665","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",41,"BI2A00002","probably yes",2,564,"india"
"666","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",42,"BI2A00001","probably yes",2,1040,"india"
"667","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",43,"BI2A00035","maybe no",-1,730,"india"
"668","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",44,"BI2A00036","maybe no",-1,362,"india"
"669","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",45,"BI2A00021","maybe no",-1,572,"india"
"670","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",46,"BI2A00023","maybe no",-1,833,"india"
"671","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",47,"BI2A00005","maybe no",-1,779,"india"
"672","think","A1RU9BQLDZ1DSY","grad_degree",NA,"asian_southAsian","female",24,"hinduism","i think that this one can think","no",48,"BI2A00031","maybe no",-1,460,"india"
"673","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",1,"BI2A00016","equally yes/no",0,10236,"india"
"674","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",2,"BI2A00008","maybe yes",1,9948,"india"
"675","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",3,"BI2A00014","equally yes/no",0,2380,"india"
"676","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",4,"BI2A00030","equally yes/no",0,1139,"india"
"677","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",5,"BI2A00037","equally yes/no",0,880,"india"
"678","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",6,"BI2A00046","equally yes/no",0,908,"india"
"679","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",7,"BI2A00013","equally yes/no",0,1259,"india"
"680","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",8,"BI2A00006","equally yes/no",0,984,"india"
"681","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",9,"BI2A00002","definitely no",-3,4724,"india"
"682","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",10,"BI2A00045","definitely no",-3,1555,"india"
"683","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",11,"BI2A00001","definitely no",-3,770,"india"
"684","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",12,"BI2A00020","definitely no",-3,642,"india"
"685","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",13,"BI2A00010","definitely no",-3,736,"india"
"686","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",14,"BI2A00035","definitely no",-3,528,"india"
"687","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",15,"BI2A00017","definitely no",-3,319,"india"
"688","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",16,"BI2A00034","definitely no",-3,257,"india"
"689","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",17,"BI2A00027","definitely no",-3,196,"india"
"690","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",18,"BI2A00003","definitely no",-3,168,"india"
"691","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",19,"BI2A00019","definitely no",-3,180,"india"
"692","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",20,"BI2A00031","definitely no",-3,168,"india"
"693","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",21,"BI2A00023","definitely no",-3,171,"india"
"694","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",22,"BI2A00025","definitely no",-3,180,"india"
"695","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",23,"BI2A00028","definitely no",-3,178,"india"
"696","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",24,"BI2A00048","definitely no",-3,142,"india"
"697","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",25,"BI2A00047","definitely no",-3,161,"india"
"698","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",26,"BI2A00043","definitely no",-3,189,"india"
"699","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",27,"BI2A00032","definitely no",-3,146,"india"
"700","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",28,"BI2A00021","definitely no",-3,1340,"india"
"701","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",29,"BI2A00036","definitely no",-3,431,"india"
"702","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",30,"BI2A00004","definitely no",-3,186,"india"
"703","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",31,"BI2A00026","definitely no",-3,175,"india"
"704","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",32,"BI2A00007","definitely no",-3,168,"india"
"705","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",33,"BI2A00022","definitely no",-3,346,"india"
"706","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",34,"BI2A00041","definitely no",-3,362,"india"
"707","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",35,"BI2A00009","definitely no",-3,164,"india"
"708","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",36,"BI2A00044","definitely no",-3,161,"india"
"709","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",37,"BI2A00018","definitely no",-3,184,"india"
"710","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",38,"BI2A00029","definitely no",-3,184,"india"
"711","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",39,"BI2A00038","definitely no",-3,174,"india"
"712","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",40,"BI2A00011","definitely no",-3,210,"india"
"713","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",41,"BI2A00033","definitely no",-3,192,"india"
"714","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",42,"BI2A00024","definitely no",-3,163,"india"
"715","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",43,"BI2A00012","equally yes/no",0,891,"india"
"716","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",44,"BI2A00015","equally yes/no",0,427,"india"
"717","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",45,"BI2A00042","equally yes/no",0,148,"india"
"718","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",46,"BI2A00039","equally yes/no",0,173,"india"
"719","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",47,"BI2A00005","equally yes/no",0,191,"india"
"720","hungry","A1H8Y5D04A7T5E","grad_some",NA,"asian_southAsian","male",23,"hinduism","i Think that this one can feel hungry","",48,"BI2A00040","equally yes/no",0,164,"india"
"721","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",1,"BI2A00004","definitely no",-3,5526,"india"
"722","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",2,"BI2A00016","definitely no",-3,1961,"india"
"723","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",3,"BI2A00005","definitely no",-3,1785,"india"
"724","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",4,"BI2A00002","probably yes",2,2335,"india"
"725","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",5,"BI2A00046","probably yes",2,2425,"india"
"726","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",6,"BI2A00045","definitely no",-3,1854,"india"
"727","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",7,"BI2A00020","definitely no",-3,2488,"india"
"728","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",8,"BI2A00034","definitely no",-3,2173,"india"
"729","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",9,"BI2A00041","definitely no",-3,2475,"india"
"730","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",10,"BI2A00035","definitely no",-3,1545,"india"
"731","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",11,"BI2A00039","definitely no",-3,3074,"india"
"732","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",12,"BI2A00014","definitely no",-3,1752,"india"
"733","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",13,"BI2A00040","definitely no",-3,2117,"india"
"734","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",14,"BI2A00026","definitely no",-3,2539,"india"
"735","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",15,"BI2A00031","definitely no",-3,1309,"india"
"736","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",16,"BI2A00036","definitely no",-3,2872,"india"
"737","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",17,"BI2A00044","definitely no",-3,1709,"india"
"738","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",18,"BI2A00027","definitely no",-3,2886,"india"
"739","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",19,"BI2A00009","probably yes",2,1842,"india"
"740","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",20,"BI2A00006","definitely yes",3,1889,"india"
"741","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",21,"BI2A00047","definitely no",-3,1289,"india"
"742","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",22,"BI2A00029","definitely no",-3,3237,"india"
"743","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",23,"BI2A00003","probably yes",2,2055,"india"
"744","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",24,"BI2A00025","definitely no",-3,1719,"india"
"745","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",25,"BI2A00011","definitely yes",3,1293,"india"
"746","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",26,"BI2A00015","definitely yes",3,1257,"india"
"747","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",27,"BI2A00042","definitely no",-3,2200,"india"
"748","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",28,"BI2A00013","probably yes",2,1743,"india"
"749","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",29,"BI2A00010","definitely yes",3,1823,"india"
"750","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",30,"BI2A00021","definitely no",-3,1631,"india"
"751","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",31,"BI2A00019","maybe yes",1,1666,"india"
"752","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",32,"BI2A00007","probably yes",2,1561,"india"
"753","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",33,"BI2A00022","definitely yes",3,2583,"india"
"754","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",34,"BI2A00037","definitely no",-3,1557,"india"
"755","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",35,"BI2A00024","definitely yes",3,1935,"india"
"756","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",36,"BI2A00030","definitely no",-3,2752,"india"
"757","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",37,"BI2A00043","definitely no",-3,1207,"india"
"758","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",38,"BI2A00023","definitely no",-3,1249,"india"
"759","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",39,"BI2A00033","definitely no",-3,1277,"india"
"760","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",40,"BI2A00012","definitely no",-3,1411,"india"
"761","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",41,"BI2A00028","definitely no",-3,1422,"india"
"762","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",42,"BI2A00001","probably yes",2,1766,"india"
"763","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",43,"BI2A00008","probably yes",2,1946,"india"
"764","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",44,"BI2A00017","probably no",-2,2471,"india"
"765","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",45,"BI2A00038","definitely no",-3,1585,"india"
"766","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",46,"BI2A00018","definitely no",-3,1164,"india"
"767","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",47,"BI2A00032","definitely no",-3,2316,"india"
"768","hungry","AHLADH7JTJRO8","college_bachDegree",NA,"asian_southAsian","male",32,"hinduism","I think this one feels hungry","",48,"BI2A00048","definitely no",-3,4879,"india"
"769","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",1,"BI2A00025","definitely no",-3,5189,"india"
"770","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",2,"BI2A00014","probably no",-2,1590,"india"
"771","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",3,"BI2A00011","equally yes/no",0,1884,"india"
"772","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",4,"BI2A00035","maybe yes",1,2013,"india"
"773","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",5,"BI2A00033","maybe yes",1,1951,"india"
"774","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",6,"BI2A00030","equally yes/no",0,2052,"india"
"775","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",7,"BI2A00004","maybe no",-1,1821,"india"
"776","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",8,"BI2A00044","probably no",-2,2657,"india"
"777","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",9,"BI2A00003","maybe yes",1,1970,"india"
"778","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",10,"BI2A00043","maybe yes",1,2243,"india"
"779","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",11,"BI2A00016","maybe no",-1,2295,"india"
"780","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",12,"BI2A00048","probably yes",2,1140,"india"
"781","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",13,"BI2A00013","definitely no",-3,1508,"india"
"782","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",14,"BI2A00024","definitely yes",3,1292,"india"
"783","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",15,"BI2A00046","probably yes",2,1435,"india"
"784","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",16,"BI2A00020","maybe yes",1,1604,"india"
"785","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",17,"BI2A00002","probably yes",2,1190,"india"
"786","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",18,"BI2A00036","probably no",-2,1604,"india"
"787","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",19,"BI2A00022","probably yes",2,1717,"india"
"788","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",20,"BI2A00041","probably yes",2,1277,"india"
"789","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",21,"BI2A00026","probably yes",2,1133,"india"
"790","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",22,"BI2A00010","probably yes",2,1245,"india"
"791","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",23,"BI2A00017","equally yes/no",0,3837,"india"
"792","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",24,"BI2A00039","definitely yes",3,1381,"india"
"793","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",25,"BI2A00032","probably no",-2,1346,"india"
"794","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",26,"BI2A00027","equally yes/no",0,957,"india"
"795","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",27,"BI2A00037","probably yes",2,2341,"india"
"796","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",28,"BI2A00042","maybe no",-1,1749,"india"
"797","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",29,"BI2A00021","equally yes/no",0,988,"india"
"798","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",30,"BI2A00040","probably no",-2,1189,"india"
"799","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",31,"BI2A00008","equally yes/no",0,1028,"india"
"800","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",32,"BI2A00018","probably no",-2,1333,"india"
"801","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",33,"BI2A00023","definitely yes",3,1133,"india"
"802","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",34,"BI2A00029","definitely no",-3,1613,"india"
"803","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",35,"BI2A00005","definitely yes",3,1146,"india"
"804","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",36,"BI2A00009","probably yes",2,1093,"india"
"805","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",37,"BI2A00034","probably yes",2,1037,"india"
"806","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",38,"BI2A00047","maybe no",-1,1461,"india"
"807","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",39,"BI2A00006","probably yes",2,1143,"india"
"808","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",40,"BI2A00015","probably yes",2,491,"india"
"809","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",41,"BI2A00001","probably yes",2,1989,"india"
"810","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",42,"BI2A00045","probably yes",2,1309,"india"
"811","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",43,"BI2A00012","maybe yes",1,1029,"india"
"812","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",44,"BI2A00019","definitely yes",3,1164,"india"
"813","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",45,"BI2A00028","probably yes",2,1030,"india"
"814","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",46,"BI2A00007","maybe yes",1,1272,"india"
"815","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",47,"BI2A00038","probably yes",2,1050,"india"
"816","pain","A1ZBCPFZH8XT7X","grad_degree",NA,"white","male",29,"christianity_catholic","i can feel the pain","",48,"BI2A00031","maybe yes",1,1196,"india"
"817","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",1,"BI2A00035","maybe yes",1,3996,"india"
"818","emotions","A2IBLAKBXPA6PQ","college_bachDegree",NA,"asian_southAsian","male",25,"hinduism","i think all can feel emotions","",2,"BI2A00026","maybe yes",1,5114,"india"
